current1,current2,Ftotal,velocity,position
0.18000000000000002,0.0,0.00023991106562277695,1.182665594102191e-05,6.0140791090783474e-09
0.18000000000000002,0.0,0.0002399110655931528,1.1941813252520844e-05,6.132345668488566e-09
0.18000000000000002,0.0,0.00023991106556324286,1.2056970564005558e-05,6.251763801013775e-09
0.18000000000000002,0.0,0.0002399110655330472,1.2172127875475914e-05,6.3723335066538304e-09
0.18000000000000002,0.0,0.000239911065502566,1.2287285186931776e-05,6.49405478540859e-09
0.18000000000000002,0.0,0.00023991106547179922,1.2402442498373009e-05,6.6169276372779075e-09
0.18000000000000002,0.0,0.00023991106544074697,1.2517599809799472e-05,6.7409520622616376e-09
0.18000000000000002,0.0,0.0002399110654094094,1.263275712121103e-05,6.866128060359633e-09
0.18000000000000002,0.0,0.0002399110653777865,1.2747914432607548e-05,6.992455631571743e-09
0.18000000000000002,0.0,0.0002399110653458784,1.2863071743988885e-05,7.119934775897818e-09
0.18000000000000002,0.0,0.00023991106531368517,1.2978229055354907e-05,7.248565493337707e-09
0.18000000000000002,0.0,0.00023991106528120697,1.3093386366705477e-05,7.378347783891256e-09
0.18000000000000002,0.0,0.00023991106524844373,1.3208543678040455e-05,7.509281647558311e-09
0.18000000000000002,0.0,0.0002399110652153957,1.3323700989359708e-05,7.641367084338715e-09
0.18000000000000002,0.0,0.00023991106518206286,1.3438858300663097e-05,7.774604094232312e-09
0.18000000000000002,0.0,0.00023991106514844533,1.3554015611950488e-05,7.908992677238943e-09
0.18000000000000002,0.0,0.00023991106511454314,1.3669172923221741e-05,8.044532833358449e-09
0.18000000000000002,0.0,0.00023991106508035648,1.3784330234476723e-05,8.181224562590667e-09
0.18000000000000002,0.0,0.00023991106504588539,1.3899487545715294e-05,8.319067864935433e-09
0.18000000000000002,0.0,0.00023991106501112998,1.4014644856937319e-05,8.458062740392586e-09
0.18000000000000002,0.0,0.00023991106497609036,1.412980216814266e-05,8.598209188961959e-09
0.18000000000000002,0.0,0.00023991106494076648,1.4244959479331184e-05,8.739507210643385e-09
0.18000000000000002,0.0,0.00023991106490515863,1.4360116790502751e-05,8.881956805436697e-09
0.18000000000000002,0.0,0.00023991106486926676,1.4475274101657227e-05,9.025557973341725e-09
0.18000000000000002,0.0,0.00023991106483309098,1.4590431412794475e-05,9.170310714358297e-09
0.18000000000000002,0.0,0.00023991106479663148,1.4705588723914358e-05,9.316215028486242e-09
0.18000000000000002,0.0,0.0002399110647598883,1.4820746035016741e-05,9.463270915725385e-09
0.18000000000000002,0.0,0.00023991106472286144,1.4935903346101488e-05,9.611478376075552e-09
0.18000000000000002,0.0,0.00023991106468555123,1.5051060657168462e-05,9.760837409536567e-09
0.18000000000000002,0.0,0.00023991106464795757,1.5166217968217526e-05,9.911348016108251e-09
0.18000000000000002,0.0,0.00023991106461008056,1.5281375279248545e-05,1.0063010195790425e-08
0.18000000000000002,0.0,0.00023991106457192033,1.5396532590261386e-05,1.021582394858291e-08
0.18000000000000002,0.0,0.00023991106453347715,1.5511689901255906e-05,1.0369789274485523e-08
0.18000000000000002,0.0,0.00023991106449475086,1.5626847212231975e-05,1.0524906173498083e-08
0.18000000000000002,0.0,0.0002399110644557417,1.5742004523189457e-05,1.0681174645620403e-08
0.18000000000000002,0.0,0.00023991106441644978,1.5857161834128212e-05,1.0838594690852297e-08
0.18000000000000002,0.0,0.00023991106437687507,1.597231914504811e-05,1.0997166309193579e-08
0.18000000000000002,0.0,0.00023991106433701785,1.608747645594901e-05,1.115688950064406e-08
0.18000000000000002,0.0,0.00023991106429687814,1.6202633766830775e-05,1.1317764265203551e-08
0.18000000000000002,0.0,0.00023991106425645607,1.6317791077693277e-05,1.1479790602871859e-08
0.18000000000000002,0.0,0.00023991106421575174,1.6432948388536376e-05,1.1642968513648791e-08
0.18000000000000002,0.0,0.00023991106417476518,1.6548105699359938e-05,1.1807297997534155e-08
0.18000000000000002,0.0,0.0002399110641334966,1.6663263010163825e-05,1.1972779054527754e-08
0.18000000000000002,0.0,0.0002399110640919461,1.6778420320947902e-05,1.2139411684629392e-08
0.18000000000000002,0.0,0.00023991106405011372,1.6893577631712036e-05,1.230719588783887e-08
0.18000000000000002,0.0,0.00023991106400799963,1.700873494245609e-05,1.247613166415599e-08
0.18000000000000002,0.0,0.00023991106396560388,1.712389225317993e-05,1.2646219013580552e-08
0.18000000000000002,0.0,0.00023991106392292673,1.723904956388342e-05,1.2817457936112352e-08
0.18000000000000002,0.0,0.00023991106387996812,1.7354206874566424e-05,1.2989848431751186e-08
0.18000000000000002,0.0,0.00023991106383672818,1.746936418522881e-05,1.316339050049685e-08
0.18000000000000002,0.0,0.0002399110637932071,1.758452149587044e-05,1.3338084142349138e-08
0.18000000000000002,0.0,0.000239911063749405,1.7699678806491178e-05,1.3513929357307842e-08
0.18000000000000002,0.0,0.0002399110637053219,1.7814836117090893e-05,1.3690926145372754e-08
0.18000000000000002,0.0,0.000239911063660958,1.7929993427669446e-05,1.3869074506543663e-08
0.18000000000000002,0.0,0.00023991106361631338,1.8045150738226704e-05,1.4048374440820357e-08
0.18000000000000002,0.0,0.00023991106357138819,1.8160308048762536e-05,1.4228825948202624e-08
0.18000000000000002,0.0,0.00023991106352618257,1.8275465359276803e-05,1.4410429028690249e-08
0.18000000000000002,0.0,0.00023991106348069652,1.839062266976937e-05,1.4593183682283017e-08
0.18000000000000002,0.0,0.00023991106343493026,1.8505779980240107e-05,1.4777089908980711e-08
0.18000000000000002,0.0,0.00023991106338888392,1.8620937290688874e-05,1.496214770878311e-08
0.18000000000000002,0.0,0.00023991106334255753,1.8736094601115537e-05,1.514835708169e-08
0.18000000000000002,0.0,0.00023991106329595129,1.8851251911519964e-05,1.5335718027701156e-08
0.18000000000000002,0.0,0.00023991106324906531,1.8966409221902022e-05,1.5524230546816354e-08
0.18000000000000002,0.0,0.0002399110632018997,1.9081566532261573e-05,1.5713894639035375e-08
0.18000000000000002,0.0,0.00023991106315445458,1.9196723842598484e-05,1.5904710304357992e-08
0.18000000000000002,0.0,0.00023991106310673012,1.9311881152912624e-05,1.6096677542783978e-08
0.18000000000000002,0.0,0.00023991106305872636,1.9427038463203853e-05,1.6289796354313104e-08
0.18000000000000002,0.0,0.0002399110630104435,1.9542195773472043e-05,1.6484066738945143e-08
0.18000000000000002,0.0,0.00023991106296188163,1.9657353083717054e-05,1.6679488696679864e-08
0.18000000000000002,0.0,0.00023991106291304092,1.977251039393876e-05,1.6876062227517035e-08
0.18000000000000002,0.0,0.00023991106286392139,1.9887667704137018e-05,1.7073787331456423e-08
0.18000000000000002,0.0,0.00023991106281452332,2.00028250143117e-05,1.7272664008497793e-08
0.18000000000000002,0.0,0.00023991106276484672,2.011798232446267e-05,1.747269225864091e-08
0.18000000000000002,0.0,0.00023991106271489178,2.0233139634589794e-05,1.7673872081885536e-08
0.18000000000000002,0.0,0.0002399110626646587,2.034829694469294e-05,1.7876203478231433e-08
0.18000000000000002,0.0,0.00023991106261414742,2.046345425477198e-05,1.8079686447678363e-08
0.18000000000000002,0.0,0.0002399110625633583,2.057861156482677e-05,1.8284320990226083e-08
0.18000000000000002,0.0,0.00023991106251229126,2.069376887485718e-05,1.849010710587435e-08
0.18000000000000002,0.0,0.00023991106246094653,2.0808926184863082e-05,1.8697044794622922e-08
0.18000000000000002,0.0,0.00023991106240932433,2.0924083494844337e-05,1.8905134056471553e-08
0.18000000000000002,0.0,0.0002399110623574246,2.1039240804800812e-05,1.9114374891419997e-08
0.18000000000000002,0.0,0.00023991106230524765,2.1154398114732378e-05,1.9324767299468003e-08
0.18000000000000002,0.0,0.00023991106225279362,2.1269555424638898e-05,1.953631128061533e-08
0.18000000000000002,0.0,0.00023991106220006252,2.1384712734520238e-05,1.9749006834861718e-08
0.18000000000000002,0.0,0.00023991106214705458,2.1499870044376268e-05,1.996285396220692e-08
0.18000000000000002,0.0,0.00023991106209376992,2.1615027354206854e-05,2.0177852662650683e-08
0.18000000000000002,0.0,0.00023991106204020862,2.1730184664011862e-05,2.039400293619275e-08
0.18000000000000002,0.0,0.00023991106198637097,2.184534197379116e-05,2.061130478283287e-08
0.18000000000000002,0.0,0.00023991106193225697,2.196049928354462e-05,2.082975820257078e-08
0.18000000000000002,0.0,0.0002399110618778668,2.2075656593272104e-05,2.1049363195406225e-08
0.18000000000000002,0.0,0.00023991106182320063,2.219081390297348e-05,2.1270119761338944e-08
0.18000000000000002,0.0,0.0002399110617682586,2.2305971212648618e-05,2.149202790036868e-08
0.18000000000000002,0.0,0.00023991106171304083,2.2421128522297383e-05,2.1715087612495166e-08
0.18000000000000002,0.0,0.0002399110616575475,2.2536285831919642e-05,2.193929889771814e-08
0.18000000000000002,0.0,0.00023991106160177873,2.2651443141515264e-05,2.2164661756037337e-08
0.18000000000000002,0.0,0.00023991106154573467,2.2766600451084116e-05,2.239117618745249e-08
0.18000000000000002,0.0,0.0002399110614894155,2.288175776062607e-05,2.261884219196333e-08
0.18000000000000002,0.0,0.0002399110614328213,2.299691507014099e-05,2.284765976956959e-08
0.18000000000000002,0.0,0.00023991106137595227,2.3112072379628744e-05,2.3077628920271003e-08
0.18000000000000002,0.0,0.0002399110613188086,2.32272296890892e-05,2.330874964406729e-08
0.18000000000000002,0.0,0.00023991106126139042,2.334238699852223e-05,2.3541021940958183e-08
0.18000000000000002,0.0,0.0002399110612036978,2.3457544307927695e-05,2.3774445810943406e-08
0.18000000000000002,0.0,0.00023991106114573094,2.357270161730547e-05,2.4009021254022683e-08
0.18000000000000002,0.0,0.00023991106108748998,2.3687858926655422e-05,2.4244748270195737e-08
0.18000000000000002,0.0,0.00023991106102897515,2.380301623597742e-05,2.4481626859462293e-08
0.18000000000000002,0.0,0.00023991106097018654,2.3918173545271328e-05,2.4719657021822066e-08
0.18000000000000002,0.0,0.0002399110609111243,2.4033330854537017e-05,2.4958838757274778e-08
0.18000000000000002,0.0,0.00023991106085178863,2.4148488163774357e-05,2.519917206582015e-08
0.18000000000000002,0.0,0.0002399110607921796,2.4263645472983217e-05,2.5440656947457894e-08
0.18000000000000002,0.0,0.0002399110607322975,2.4378802782163464e-05,2.5683293402187727e-08
0.18000000000000002,0.0,0.00023991106067214237,2.4493960091314966e-05,2.5927081430009362e-08
0.18000000000000002,0.0,0.0002399110606117144,2.4609117400437595e-05,2.617202103092251e-08
0.18000000000000002,0.0,0.00023991106055101384,2.4724274709531218e-05,2.6418112204926888e-08
0.18000000000000002,0.0,0.00023991106049004072,2.4839432018595706e-05,2.66653549520222e-08
0.18000000000000002,0.0,0.00023991106042879528,2.4954589327630924e-05,2.6913749272208157e-08
0.18000000000000002,0.0,0.0002399110603672777,2.5069746636636747e-05,2.7163295165484467e-08
0.18000000000000002,0.0,0.00023991106030548808,2.518490394561304e-05,2.7413992631850835e-08
0.18000000000000002,0.0,0.0002399110602434266,2.5300061254559674e-05,2.7665841671306966e-08
0.18000000000000002,0.0,0.00023991106018109336,2.5415218563476518e-05,2.7918842283852562e-08
0.18000000000000002,0.0,0.00023991106011848868,2.5530375872363444e-05,2.8172994469487326e-08
0.18000000000000002,0.0,0.00023991106005561262,2.5645533181220318e-05,2.842829822821096e-08
0.18000000000000002,0.0,0.0002399110599924654,2.5760690490047013e-05,2.868475356002316e-08
0.18000000000000002,0.0,0.00023991105992904712,2.5875847798843395e-05,2.894236046492363e-08
0.18000000000000002,0.0,0.00023991105986535802,2.599100510760934e-05,2.9201118942912063e-08
0.18000000000000002,0.0,0.00023991105980139825,2.610616241634471e-05,2.9461028993988158e-08
0.18000000000000002,0.0,0.00023991105973716792,2.6221319725049382e-05,2.9722090618151604e-08
0.18000000000000002,0.0,0.00023991105967266724,2.6336477033723222e-05,2.9984303815402096e-08
0.18000000000000002,0.0,0.00023991105960789646,2.64516343423661e-05,3.024766858573933e-08
0.18000000000000002,0.0,0.00023991105954285569,2.656679165097789e-05,3.051218492916299e-08
0.18000000000000002,0.0,0.000239911059477545,2.6681948959558463e-05,3.077785284567277e-08
0.18000000000000002,0.0,0.0002399110594119647,2.6797106268107684e-05,3.104467233526835e-08
0.18000000000000002,0.0,0.00023991105934611498,2.6912263576625426e-05,3.131264339794943e-08
0.18000000000000002,0.0,0.0002399110592799959,2.702742088511156e-05,3.1581766033715686e-08
0.18000000000000002,0.0,0.00023991105921360766,2.7142578193565958e-05,3.18520402425668e-08
0.18000000000000002,0.0,0.0002399110591469505,2.725773550198849e-05,3.2123466024502465e-08
0.18000000000000002,0.0,0.00023991105908002458,2.7372892810379024e-05,3.239604337952235e-08
0.18000000000000002,0.0,0.00023991105901283012,2.7488050118737436e-05,3.266977230762614e-08
0.18000000000000002,0.0,0.00023991105894536718,2.7603207427063596e-05,3.2944652808813514e-08
0.18000000000000002,0.0,0.00023991105887763602,2.7718364735357373e-05,3.322068488308415e-08
0.18000000000000002,0.0,0.0002399110588096368,2.7833522043618636e-05,3.349786853043772e-08
0.18000000000000002,0.0,0.00023991105874136975,2.7948679351847262e-05,3.37762037508739e-08
0.18000000000000002,0.0,0.00023991105867283497,2.806383666004312e-05,3.4055690544392374e-08
0.18000000000000002,0.0,0.0002399110586040327,2.817899396820608e-05,3.4336328910992805e-08
0.18000000000000002,0.0,0.00023991105853496305,2.8294151276336015e-05,3.461811885067487e-08
0.18000000000000002,0.0,0.00023991105846562632,2.84093085844328e-05,3.490106036343823e-08
0.18000000000000002,0.0,0.00023991105839602257,2.85244658924963e-05,3.5185153449282554e-08
0.18000000000000002,0.0,0.00023991105832615214,2.8639623200526393e-05,3.547039810820752e-08
0.18000000000000002,0.0,0.0002399110582560151,2.8754780508522945e-05,3.575679434021278e-08
0.18000000000000002,0.0,0.00023991105818561162,2.8869937816485833e-05,3.604434214529801e-08
0.18000000000000002,0.0,0.00023991105811494196,2.8985095124414928e-05,3.633304152346287e-08
0.18000000000000002,0.0,0.00023991105804400627,2.91002524323101e-05,3.662289247470702e-08
0.18000000000000002,0.0,0.00023991105797280474,2.9215409740171223e-05,3.691389499903012e-08
0.18000000000000002,0.0,0.0002399110579013376,2.933056704799817e-05,3.720604909643183e-08
0.18000000000000002,0.0,0.00023991105782960502,2.944572435579081e-05,3.7499354766911814e-08
0.18000000000000002,0.0,0.00023991105775760714,2.956088166354902e-05,3.7793812010469725e-08
0.18000000000000002,0.0,0.00023991105768534425,2.9676038971272673e-05,3.808942082710521e-08
0.18000000000000002,0.0,0.0002399110576128165,2.9791196278961637e-05,3.838618121681794e-08
0.18000000000000002,0.0,0.00023991105754002403,2.990635358661579e-05,3.868409317960756e-08
0.18000000000000002,0.0,0.00023991105746696704,3.0021510894235e-05,3.898315671547372e-08
0.18000000000000002,0.0,0.00023991105739364584,3.0136668201819147e-05,3.9283371824416067e-08
0.18000000000000002,0.0,0.0002399110573200605,3.0251825509368097e-05,3.958473850643426e-08
0.18000000000000002,0.0,0.00023991105724621123,3.0366982816881725e-05,3.9887256761527936e-08
0.18000000000000002,0.0,0.00023991105717209837,3.0482140124359907e-05,4.0190926589696756e-08
0.18000000000000002,0.0,0.000239911057097722,3.0597297431802514e-05,4.0495747990940354e-08
0.18000000000000002,0.0,0.0002399110570230823,3.071245473920942e-05,4.080172096525838e-08
0.18000000000000002,0.0,0.00023991105694817945,3.08276120465805e-05,4.110884551265047e-08
0.18000000000000002,0.0,0.00023991105687301375,3.094276935391563e-05,4.141712163311628e-08
0.18000000000000002,0.0,0.00023991105679758537,3.105792666121467e-05,4.1726549326655436e-08
0.18000000000000002,0.0,0.00023991105672189453,3.117308396847751e-05,4.203712859326758e-08
0.18000000000000002,0.0,0.00023991105664594132,3.128824127570402e-05,4.234885943295236e-08
0.18000000000000002,0.0,0.00023991105656972608,3.140339858289408e-05,4.2661741845709394e-08
0.18000000000000002,0.0,0.00023991105649324898,3.151855589004755e-05,4.297577583153834e-08
0.18000000000000002,0.0,0.00023991105641651018,3.1633713197164304e-05,4.3290961390438816e-08
0.18000000000000002,0.0,0.00023991105633950987,3.174887050424423e-05,4.360729852241046e-08
0.18000000000000002,0.0,0.00023991105626224835,3.1864027811287194e-05,4.39247872274529e-08
0.18000000000000002,0.0,0.00023991105618472572,3.197918511829307e-05,4.424342750556578e-08
0.18000000000000002,0.0,0.00023991105610694232,3.209434242526174e-05,4.456321935674871e-08
0.18000000000000002,0.0,0.00023991105602889822,3.220949973219307e-05,4.488416278100133e-08
0.18000000000000002,0.0,0.00023991105595059375,3.232465703908694e-05,4.5206257778323256e-08
0.18000000000000002,0.0,0.00023991105587202902,3.243981434594322e-05,4.5529504348714126e-08
0.18000000000000002,0.0,0.00023991105579320427,3.25549716527618e-05,4.585390249217356e-08
0.18000000000000002,0.0,0.00023991105571411983,3.267012895954253e-05,4.617945220870118e-08
0.18000000000000002,0.0,0.00023991105563477564,3.2785286266285306e-05,4.6506153498296604e-08
0.18000000000000002,0.0,0.0002399110555551722,3.290044357299e-05,4.683400636095946e-08
0.18000000000000002,0.0,0.00023991105547530955,3.301560087965648e-05,4.716301079668936e-08
0.18000000000000002,0.0,0.00023991105539518802,3.3130758186284625e-05,4.749316680548592e-08
0.18000000000000002,0.0,0.0002399110553148078,3.324591549287432e-05,4.7824474387348766e-08
0.18000000000000002,0.0,0.00023991105523416898,3.3361072799425425e-05,4.815693354227751e-08
0.18000000000000002,0.0,0.00023991105515327194,3.3476230105937826e-05,4.849054427027176e-08
0.18000000000000002,0.0,0.00023991105507211675,3.35913874124114e-05,4.882530657133114e-08
0.18000000000000002,0.0,0.00023991105499070382,3.370654471884602e-05,4.916122044545525e-08
0.18000000000000002,0.0,0.00023991105490903325,3.3821702025241555e-05,4.949828589264371e-08
0.18000000000000002,0.0,0.00023991105482710514,3.393685933159789e-05,4.983650291289613e-08
0.18000000000000002,0.0,0.00023991105474491998,3.40520166379149e-05,5.017587150621211e-08
0.18000000000000002,0.0,0.00023991105466247782,3.4167173944192464e-05,5.051639167259126e-08
0.18000000000000002,0.0,0.00023991105457977886,3.4282331250430455e-05,5.085806341203318e-08
0.18000000000000002,0.0,0.0002399110544968234,3.439748855662875e-05,5.120088672453749e-08
0.18000000000000002,0.0,0.00023991105441361165,3.451264586278723e-05,5.154486161010378e-08
0.18000000000000002,0.0,0.00023991105433014386,3.462780316890576e-05,5.188998806873165e-08
0.18000000000000002,0.0,0.00023991105424642025,3.474296047498423e-05,5.22362661004207e-08
